Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC125,kt HFC125/yr,,4.5602396,10.3226497,14.11691125,17.9111728,,,,,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,1e+20,1e+20,1e+20,1e+20,,,,,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,3.5188324,8.2180178,9.76979225,11.3215667,,,,,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,4.5602396,10.3226497,14.11691125,17.9111728,,,,,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,3.9961382398437357,,1.8826106744973563,,1.5450846606288586,,1.3836687,,2.0859171,,1.6857397,,1.6548886,,1.5790385,,1.6567214
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1099.7681786181192,,582.1574417281684,,489.3579719496862,,424.52781585500003,,441.10704480699997,,482.75634349800004,,523.398389514,,557.125262551,,582.099205545
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC125,kt HFC125/yr,,8.0934005,17.3307418,20.45877695,23.5868121,,6.2825904,,7.7884666,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,191.7113156,240.6052833,294.915396,349.2255087,,288.444865,,240.9480918,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,5.5460217,11.322105,12.7398313,14.1575576,,0.0688077,,0.0096496999999999,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,8.0934005,17.3307418,20.45877695,23.5868121,,6.2825904,,7.7884666,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,3.9946329393499695,,1.8529003928634555,,1.4704078404080134,,1.4775867,,2.5570431,,2.3973242,,2.4701975,,2.3865842,,2.5691867
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1099.6824858276602,,652.3090924296071,,607.5779147726814,,532.6241622130001,,561.134144428,,591.744063053,,628.645359199,,658.2102351109999,,679.424871268
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC125,kt HFC125/yr,,7.260816,15.5208906,18.86708275,22.2132749,,6.7463489,,9.0020894,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,190.141813,241.3291663,297.40309565,353.477025,,328.2366045,,313.4616947,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,5.0075323,10.3423007,11.9289479,13.5155951,,0.078524,,0.1650167,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,7.260816,15.5208906,18.86708275,22.2132749,,6.7463489,,9.0020894,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,3.995998666655526,,1.9122344902401394,,1.4761267139404046,,1.1757234,,1.8818481,,1.6000568,,1.6890849,,1.7913188,,1.9692945
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1099.7690989957216,,654.1571294810669,,604.8141987728512,,495.403263069,,480.070280261,,512.18253944,,544.1714173610001,,571.4617252630001,,590.22038361
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC125,kt HFC125/yr,,7.260816,15.5208906,18.86708265,22.2132747,,6.7463497,,9.0033544,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,190.141813,241.3291424,297.4164117,353.503681,,329.2931246,,311.5644145,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,5.0075323,10.3423007,11.92894775,13.5155948,,0.0785245,,0.1659674,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,7.260816,15.5208906,18.86708265,22.2132747,,6.7463497,,9.0033544,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,3.9966066754637133,,1.9541447220415464,,1.510729558291395,,1.2173104,,2.0878868,,1.9587657,,2.2046702,,2.372314,,2.7059742
MESSAGE V.3,GEA_Mix_base,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1114.8320653893954,,1140.3983793791306,,1214.0630030911157,,1237.0265694930001,,1260.2729610899999,,1232.962837964,,933.8918687670001,,791.999943878,,786.2941034520001
MESSAGE V.3,GEA_Mix_base,World,Emissions|HFC|HFC125,kt HFC125/yr,,9.0028314,19.5508812,24.2998992,29.0489172,,34.4064115,,40.1254018,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_base,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,204.3126631,267.2421858,329.73797645,392.2337671,,445.9485197,,501.9110251,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_base,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,-1e+20,-1e+20,-1e+20,-1e+20,,-1e+20,,-1e+20,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_base,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,9.0028314,19.5508812,24.2998992,29.0489172,,34.4064115,,40.1254018,,,,,,,,,,,,
MESSAGE V.3,GEA_Mix_base,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.21341720103265,,2.6620528320776873,,2.1262210197785945,,1.443307,,1.7523689,,1.2440568,,1.2501472,,1.2954007,,1.5767265
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.4096978148,,652.4319238608371,,710.3904904998385,,771.5838433160001,,816.263106373,,829.421494902,,823.5917209520001,,809.959269548,,810.343909661
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041529,82.69890025000001,134.2936476,,43.2447669,,49.1633827,,56.1460843,,59.4986357,,60.203699,,59.3698213,,58.1271868,,58.2321988
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113138,153.5650756,184.89658835,216.2281011,,143.4588322,,146.1428174,,154.8444123,,161.3286565,,163.3512707,,162.0806312,,158.8053364,,156.813003
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979882,38.53403315,57.7700781,,37.1358584,,45.6374592,,53.1380056,,56.9947105,,58.260933,,58.0669083,,57.4664853,,58.2050549
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3189952,,4.3107378,,4.2107091,,4.0495673,,3.8581562,,3.6510339,,3.438502,,3.2415007
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.271298555,5.644093906,2.016889257,,0.63458733,,0.406111122,,0.295485988,,0.152045359,,0.071818258,,0.035190709,,0.0,,0.0
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,3.3433665,6.6742598,12.3757758,18.0772918,,17.9223237,,20.7361132,,23.0568152,,24.9808304,,25.8599115,,26.2786702,,26.0029874,,25.7909869
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC32,kt HFC32/yr,,5.3036439,14.7861634,49.499633200000005,84.213103,,2.127314,,0.3577268,,0.1278732,,0.032101,,-0.00013,,-0.0001758,,-0.0002585,,0.0088145999999999
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.5815231,0.7969377999999999,0.85979495,0.9226521,,0.9790736,,1.027432,,1.0675552,,1.1026064,,1.1301697,,1.1470411,,1.1521322,,1.1457259
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,118.48445495967673,,38.13979528646887,,33.469751440988965,,23.392343563370005,,17.78167506262,,15.54113974534,,10.094074493550004,,8.530627625940001,,8.56680240755
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.196368606626716,,3.047430440883413,,4.044273121670693,,3.5522288,,2.8109965,,1.9443089,,1.4493526,,1.0063463,,0.7698098
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.4097178289037,,914.553151375565,,1000.6536528295641,,1086.663471465,,1160.7296485069999,,1100.4400179630002,,1122.3426500000003,,1137.131335197,,1166.950639712
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041528,82.69890045000001,134.2936481,,65.6861912,,72.7801421,,83.1729505,,89.1644032,,83.0315132,,83.9302774,,84.2880249,,86.5247594
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113139,153.5650612,184.89658315,216.2281051,,187.9025393,,196.2750958,,208.5576778,,219.4482671,,210.4623464,,214.4763181,,216.6641506,,219.9910824
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979882,38.53403335,57.7700785,,54.569171,,67.4172834,,77.6813874,,84.0281968,,79.0235881,,81.2135473,,83.1820541,,86.2961761
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3293524,,4.3235996,,4.2249971,,4.0638535,,3.8715095,,3.6653797,,3.4547454,,3.2593107
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.271298555,5.644091344,2.016884133,,0.901178751,,0.552981348,,0.400286811,,0.209262433,,0.093799897,,0.047164524,,0.0,,0.0
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,3.3433666,6.6742598,12.37577575,18.0772917,,21.9608266,,25.8956011,,28.2371249,,30.0236384,,31.3010868,,32.6078071,,33.2394532,,33.8066134
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC32,kt HFC32/yr,,5.3036439,14.7861634,49.499633200000005,84.213103,,5.7609304,,0.9481563,,1.6285485,,1.7854503,,1.5163315,,0.9494841,,0.2065031,,0.2512109999999999
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.5815231,0.7969377999999999,0.85979495,0.9226521,,0.9790736,,1.027432,,1.0675552,,1.1026064,,1.1301697,,1.1470411,,1.1521322,,1.1457259
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,118.48433319959108,,54.162452951016945,,45.574122472891915,,31.688969972670005,,24.473200721510004,,20.297865028550003,,13.52863366007,,11.817526648210004,,12.178836156020001
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.196343167118238,,3.6427991048262722,,3.2046876321711983,,2.6166084,,2.1043273,,1.7983348,,1.4266657,,1.1095136,,0.8748657
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.40969684152,,867.6379480841912,,942.1116350213849,,928.6893790460002,,984.1744453970001,,1016.1538913239999,,1026.532758108,,1029.557052524,,1045.102390046
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041529,82.69890055,134.2936482,,61.6252485,,68.1508283,,69.5308513,,73.5889798,,75.5918336,,75.6919098,,75.6994481,,76.7124388
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113138,153.5650784,184.89659095,216.2281035,,179.985807,,185.5580832,,181.9102397,,190.4513535,,196.0678102,,198.0645365,,197.4904741,,198.5733724
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979883,38.5340334,57.7700785,,51.5565026,,63.1766359,,65.0773488,,69.9567319,,72.7748235,,73.9457884,,74.707694,,76.7123032
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3268157,,4.3201989,,4.2192055,,4.0580644,,3.8674608,,3.6614187,,3.4506084,,3.2548436
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.271298555,5.644091344,2.016884133,,0.8254379030000001,,0.512926168,,0.345037891,,0.179708249,,0.086878439,,0.043407535,,0.0,,0.0
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,3.3433666,6.6742598,12.3757759,18.077292,,20.9926936,,24.5222234,,26.4990681,,28.3323037,,29.7119476,,30.7465737,,30.9750514,,31.2329176
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC32,kt HFC32/yr,,5.3036439,14.7861634,49.499633200000005,84.213103,,4.9335921,,0.7941136999999999,,1.0727919,,0.7014796,,0.4172147,,0.1284548,,0.1853508999999999,,0.0208015
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.5815231,0.7969377999999999,0.85979495,0.9226521,,0.9790736,,1.027432,,1.0675552,,1.1026064,,1.1301697,,1.1470411,,1.1521322,,1.1457259
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,118.48433319959108,,49.610292650225354,,42.272962862485365,,27.315152669450004,,21.016844624360004,,18.8000933422,,12.450982099180003,,10.764884014940002,,10.969680609290002
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.196345106604468,,3.303157668347558,,2.960096493333727,,2.6920647,,2.4434856,,1.9441487,,1.5660771,,1.2136674,,0.9548814
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.409702280147,,1169.6602592212473,,979.8043693899613,,1057.409002936,,1029.4020910030001,,1069.363494485,,1090.1027404410002,,1100.61906097,,1126.093541859
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041529,82.69890050000001,134.2936481,,110.8894939,,71.3157343,,80.6748413,,77.5801974,,80.368087,,81.2451005,,81.3300391,,83.253526
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113139,153.5650745,184.8965897,216.2281049,,191.6438238,,191.5670455,,203.7885131,,198.8274164,,205.3948185,,209.1358694,,210.3564787,,212.8225479
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979882,38.53403335,57.7700785,,60.4488314,,66.0501967,,75.3942754,,73.1024837,,76.5787074,,78.6258208,,80.2761733,,83.0617461
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3307214,,4.3229201,,4.2234304,,4.0617395,,3.869675,,3.6640158,,3.4535026,,3.2579444
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.271298555,5.644091344,2.016884133,,1.119027445,,0.532320044,,0.38770972,,0.186691252,,0.091004133,,0.045777319,,0.0,,0.0
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,3.3433666,6.6742598,12.375775999999998,18.0772922,,23.3202013,,25.2817931,,27.555478,,29.2519679,,30.6809369,,31.9860759,,32.4884398,,32.9188128
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC32,kt HFC32/yr,,5.3036439,14.7861634,49.499633200000005,84.213103,,56.397417,,0.9133434,,1.5009518,,1.4596426,,1.3602831,,0.9330912,,0.1994077,,0.2404609999999999
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.5815231,0.7969377999999999,0.85979495,0.9226521,,0.9790736,,1.027432,,1.0675552,,1.1026064,,1.1301697,,1.1470411,,1.1521322,,1.1457259
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,118.48433319959108,,67.25554862585018,,43.87131491551554,,30.6932962582,,21.83350552838,,19.692874505210007,,13.130728953550003,,11.442603821870001,,11.78518679625
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.196336507791755,,4.6064449801641505,,2.848234931911999,,2.2921578,,2.0857405,,1.7859358,,1.388374,,1.1047893,,0.9684994
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.4097184321192,,1169.6485713159457,,708.2214743940152,,746.005353808,,793.0612442610001,,808.3738288339999,,801.1446575990001,,790.806975101,,797.377619896
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041529,82.69890050000001,134.2936481,,110.8893701,,48.9624821,,53.9255295,,57.6576063,,58.530947,,57.6325607,,56.6378466,,56.971649
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113139,153.5650608,184.89658325,216.2281057,,191.6370617,,146.5479961,,152.0459117,,158.0275759,,159.8932028,,158.0763744,,155.4296753,,156.0436752
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979882,38.53403335,57.7700785,,60.4486618,,45.3819583,,50.8635264,,55.0078599,,56.597838,,56.3381437,,56.001015,,57.0005295
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3307214,,4.3088553,,4.2082941,,4.0475611,,3.8564102,,3.6494456,,3.437227,,3.2403985
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.271298555,5.644106715,2.016914875,,1.11900147,,0.388537096,,0.282457501,,0.147903937,,0.06990323,,0.03416645,,0.0,,0.0
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,3.3433666,6.6742598,12.3757761,18.0772924,,23.3202018,,20.4508548,,22.2631848,,24.231092,,25.1854854,,25.5619337,,25.3229532,,25.2746833
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC32,kt HFC32/yr,,5.3036439,14.7861634,49.499633200000005,84.213103,,56.397417,,0.4146979,,0.2074279,,0.220691,,-0.0001081,,-0.0002012,,-0.0002187,,0.0014671999999999
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.5815231,0.7969377999999999,0.85979495,0.9226521,,0.9790736,,1.027432,,1.0675552,,1.1026064,,1.1301697,,1.1470411,,1.1521322,,1.1457259
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,118.48506370974886,,67.25359676434411,,32.0212993970851,,22.360934764900005,,17.29733661311,,15.126736509100002,,9.800276685460002,,8.329932784580002,,8.435216754820003
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.196902974307979,,4.606194663333339,,2.2955618706062966,,2.8217047,,2.7541689,,1.8288195,,1.3395187,,0.954681,,0.7621565
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.409703753988,,1169.6485684495335,,788.5832359077989,,834.7299896650002,,889.6150970849999,,915.8182810920001,,918.567588081,,916.942895869,,928.523827374
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041528,82.69890045000001,134.2936481,,110.8893703,,55.2919485,,61.3134625,,65.4418599,,67.1807805,,66.9812848,,66.7092683,,67.641891
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113138,153.5650719,184.89658665,216.2281014,,191.6370613,,160.5589444,,167.5643432,,175.1412762,,178.9521053,,178.8247233,,177.0318953,,176.8854348
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979881,38.5340333,57.7700785,,60.4486621,,51.2742433,,57.555506,,62.5013708,,64.9616003,,65.538978,,65.9958272,,67.6658812
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3307214,,4.3152658,,4.2137774,,4.0534214,,3.8624368,,3.6560392,,3.4446601,,3.2485285
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.271298555,5.644091344,2.016884133,,1.11900147,,0.432668002,,0.31392503,,0.164689873,,0.078827673,,0.039020933,,0.0,,0.0
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,3.3433665,6.6742598,12.3757759,18.077292,,23.3202003,,22.6715722,,24.5088622,,26.5671917,,27.6946038,,28.422624,,28.5267374,,28.6212948
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC32,kt HFC32/yr,,5.3036439,14.7861634,49.499633200000005,84.213103,,56.397417,,0.5432669999999999,,0.7566968,,0.2818583,,0.0697956,,-0.0001691,,-0.000207,,0.0174655
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.5815231,0.7969377999999999,0.85979495,0.9226521,,0.9790736,,1.027432,,1.0675552,,1.1026064,,1.1301697,,1.1470411,,1.1521322,,1.1457259
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,118.48433319959108,,67.25398747409218,,35.65846224224027,,24.85208250387,,19.260448470460005,,17.057944694460005,,11.192732661520001,,9.612625083250002,,9.77462880366
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.196330735308635,,4.606435731458313,,2.5937975017960984,,2.9035653,,2.8667181,,2.0085948,,1.5275013,,1.078307,,0.8473845
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1355.4097180066117,,1169.899860928707,,1273.2626424723016,,1250.4757995730001,,1289.7043269110002,,1361.925902337,,1426.222279482,,1447.50921029,,1386.189925978
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,World,Emissions|HFC|HFC125,kt HFC125/yr,,14.7589633,31.1041529,82.69890050000001,134.2936481,,110.9297685,,122.0664127,,109.2560376,,108.2541524,,115.1923454,,121.0301665,,121.138966,,111.9258412
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,116.0113139,153.565061,184.8965831,216.2281052,,191.6542809,,199.9807345,,212.3858698,,218.1032874,,228.0234595,,237.2383979,,243.4604329,,243.4863506
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,13.6457739,19.2979882,38.53403335,57.7700785,,60.4559302,,75.1639884,,86.7303717,,93.9529709,,99.3105883,,104.2404364,,106.4881675,,101.5258269
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,0.9152886,2.3774718,3.3034022499999995,4.2293327,,4.3307214,,4.3230523,,4.2243566,,4.0651196,,3.8750577,,3.6684399,,3.4581612,,3.2629827
